id,city,Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
866,Alexandria,Alexandria Marriott Hotel 7,2370.38,,https://booking.com/hotel/eg/alexandria-866,Budget-friendly hotel with clean rooms and friendly staff,22.796014,31.43061,19.2
867,Alexandria,Corniche Hotel Alexandria 7,189.3,,https://booking.com/hotel/eg/alexandria-867,Historic hotel with panoramic views of the Nile,29.76931,34.789474,12.8
868,Alexandria,Roma Hotel Alexandria 7,1050.01,7.1,https://booking.com/hotel/eg/alexandria-868,Modern hotel in the heart of the city with easy access to attractions,28.358025,33.150153,6.9
869,Alexandria,Windsor Palace Hotel 7,902.98,7.9,https://booking.com/hotel/eg/alexandria-869,Budget-friendly hotel with clean rooms and friendly staff,22.967972,25.159203,15.6
870,Alexandria,Metropole Hotel 7,768.64,8.1,https://booking.com/hotel/eg/alexandria-870,Luxurious hotel with stunning views and world-class amenities,28.072417,27.356825,18.0
871,Alexandria,Sea View Hotel Alexandria 7,1069.29,6.6,https://booking.com/hotel/eg/alexandria-871,Charming boutique hotel with traditional Egyptian decor,23.528173,32.003479,19.1
872,Alexandria,Alexandria Beach Resort 7,812.11,,https://booking.com/hotel/eg/alexandria-872,Luxurious hotel with stunning views and world-class amenities,22.749834,26.916713,12.1
873,Alexandria,Montaza Palace Hotel 7,221.4,6.2,https://booking.com/hotel/eg/alexandria-873,Charming boutique hotel with traditional Egyptian decor,29.570185,28.409666,20.2
874,Alexandria,Sheraton Montazah 7,466.54,7.6,https://booking.com/hotel/eg/alexandria-874,Budget-friendly hotel with clean rooms and friendly staff,25.166349,29.91928,14.5
875,Alexandria,Four Seasons San Stefano 8,1193.65,7.0,https://booking.com/hotel/eg/alexandria-875,Beachfront resort with private beach and water sports,27.295689,34.783308,19.4
876,Alexandria,Steigenberger Cecil Hotel 8,792.92,,https://booking.com/hotel/eg/alexandria-876,Luxurious hotel with stunning views and world-class amenities,22.334013,28.231452,13.8
877,Alexandria,Tolip Alexandria Hotel 8,518.8,6.9,https://booking.com/hotel/eg/alexandria-877,Modern hotel in the heart of the city with easy access to attractions,25.123221,27.781122,5.0
878,Alexandria,Hilton Alexandria Green Plaza 8,129.65,8.9,https://booking.com/hotel/eg/alexandria-878,Budget-friendly hotel with clean rooms and friendly staff,28.738313,25.211498,10.8
879,Alexandria,Paradise Island Resort 8,317.53,8.7,https://booking.com/hotel/eg/alexandria-879,Historic hotel with panoramic views of the Nile,30.712229,30.834262,11.8
880,Alexandria,Alexandria Marriott Hotel 8,143.85,6.6,https://booking.com/hotel/eg/alexandria-880,Premium hotel offering authentic Egyptian hospitality,26.074402,26.889857,7.4
881,Alexandria,Corniche Hotel Alexandria 8,1041.66,,https://booking.com/hotel/eg/alexandria-881,Elegant resort with spa and wellness center,24.226516,26.235665,3.5
882,Alexandria,Roma Hotel Alexandria 8,2341.93,8.5,https://booking.com/hotel/eg/alexandria-882,Beachfront resort with private beach and water sports,27.175834,27.697425,17.7
883,Alexandria,Windsor Palace Hotel 8,1332.77,,https://booking.com/hotel/eg/alexandria-883,Family-friendly hotel with pool and kids club,23.045701,28.833879,21.0
884,Alexandria,Metropole Hotel 8,257.48,9.6,https://booking.com/hotel/eg/alexandria-884,Charming boutique hotel with traditional Egyptian decor,23.437011,27.846747,9.7
885,Alexandria,Sea View Hotel Alexandria 8,1151.86,6.8,https://booking.com/hotel/eg/alexandria-885,Modern hotel in the heart of the city with easy access to attractions,27.89529,31.383501,17.6
886,Alexandria,Alexandria Beach Resort 8,706.66,,https://booking.com/hotel/eg/alexandria-886,Premium hotel offering authentic Egyptian hospitality,27.062048,29.713218,24.5
887,Alexandria,Montaza Palace Hotel 8,431.23,8.2,https://booking.com/hotel/eg/alexandria-887,Modern hotel in the heart of the city with easy access to attractions,22.26097,29.036259,24.8
888,Alexandria,Sheraton Montazah 8,1007.52,,https://booking.com/hotel/eg/alexandria-888,Contemporary hotel near shopping and dining districts,22.597621,26.873468,1.3
889,Alexandria,Four Seasons San Stefano 9,304.3,7.0,https://booking.com/hotel/eg/alexandria-889,Historic hotel with panoramic views of the Nile,26.68806,34.23174,0.9
890,Alexandria,Steigenberger Cecil Hotel 9,927.45,6.1,https://booking.com/hotel/eg/alexandria-890,Charming boutique hotel with traditional Egyptian decor,22.5313,26.421814,1.8
891,Alexandria,Tolip Alexandria Hotel 9,549.49,10.0,https://booking.com/hotel/eg/alexandria-891,Charming boutique hotel with traditional Egyptian decor,30.382887,30.716789,8.6
892,Alexandria,Hilton Alexandria Green Plaza 9,1974.54,7.2,https://booking.com/hotel/eg/alexandria-892,Luxurious hotel with stunning views and world-class amenities,22.149111,28.600996,2.7
893,Alexandria,Paradise Island Resort 9,15000.0,,https://booking.com/hotel/eg/alexandria-893,Elegant resort with spa and wellness center,28.6256,31.428066,19.7
894,Alexandria,Alexandria Marriott Hotel 9,762.96,,https://booking.com/hotel/eg/alexandria-894,Luxurious hotel with stunning views and world-class amenities,30.745967,25.936329,23.9
895,Alexandria,Corniche Hotel Alexandria 9,909.37,5.7,https://booking.com/hotel/eg/alexandria-895,Beachfront resort with private beach and water sports,31.004637,27.585573,8.8
896,Alexandria,Roma Hotel Alexandria 9,754.06,7.8,https://booking.com/hotel/eg/alexandria-896,Family-friendly hotel with pool and kids club,25.809218,28.507098,19.4
897,Alexandria,Windsor Palace Hotel 9,393.1,7.3,https://booking.com/hotel/eg/alexandria-897,Premium hotel offering authentic Egyptian hospitality,23.438399,32.984535,17.8
898,Alexandria,Metropole Hotel 9,294.65,,https://booking.com/hotel/eg/alexandria-898,Contemporary hotel near shopping and dining districts,23.005148,31.282066,3.5
899,Alexandria,Sea View Hotel Alexandria 9,1930.74,5.6,https://booking.com/hotel/eg/alexandria-899,Charming boutique hotel with traditional Egyptian decor,26.761046,28.837725,24.3
900,Alexandria,Alexandria Beach Resort 9,471.42,6.6,https://booking.com/hotel/eg/alexandria-900,Contemporary hotel near shopping and dining districts,30.492744,34.197926,2.8
901,Alexandria,Montaza Palace Hotel 9,2517.41,8.2,https://booking.com/hotel/eg/alexandria-901,Modern hotel in the heart of the city with easy access to attractions,23.607429,26.875272,0.8
902,Alexandria,Sheraton Montazah 9,732.67,6.8,https://booking.com/hotel/eg/alexandria-902,Elegant resort with spa and wellness center,23.098253,28.886309,1.4
903,Alexandria,Four Seasons San Stefano 10,807.97,8.5,https://booking.com/hotel/eg/alexandria-903,Premium hotel offering authentic Egyptian hospitality,26.493411,30.19685,5.2
904,Alexandria,Steigenberger Cecil Hotel 10,1383.04,,https://booking.com/hotel/eg/alexandria-904,Historic hotel with panoramic views of the Nile,22.925079,28.030658,16.1
905,Alexandria,Tolip Alexandria Hotel 10,620.83,10.0,https://booking.com/hotel/eg/alexandria-905,Contemporary hotel near shopping and dining districts,29.363277,31.219367,15.4
906,Alexandria,Hilton Alexandria Green Plaza 10,1736.23,9.5,https://booking.com/hotel/eg/alexandria-906,Luxurious hotel with stunning views and world-class amenities,28.77927,27.075115,14.4
907,Alexandria,Paradise Island Resort 10,773.04,8.4,https://booking.com/hotel/eg/alexandria-907,Modern hotel in the heart of the city with easy access to attractions,24.877979,32.44597,24.1
908,Alexandria,Alexandria Marriott Hotel 10,629.04,9.0,https://booking.com/hotel/eg/alexandria-908,Elegant resort with spa and wellness center,25.531406,25.177139,17.7
909,Alexandria,Corniche Hotel Alexandria 10,252.51,,https://booking.com/hotel/eg/alexandria-909,Charming boutique hotel with traditional Egyptian decor,29.390139,28.823633,11.4
910,Alexandria,Roma Hotel Alexandria 10,204.87,6.2,https://booking.com/hotel/eg/alexandria-910,Luxurious hotel with stunning views and world-class amenities,30.4421,29.8385,18.3
911,Alexandria,Windsor Palace Hotel 10,273.57,,https://booking.com/hotel/eg/alexandria-911,Family-friendly hotel with pool and kids club,24.988359,25.843709,17.3
912,Alexandria,Metropole Hotel 10,236.68,7.0,https://booking.com/hotel/eg/alexandria-912,Elegant resort with spa and wellness center,23.836723,34.507447,10.5
913,Alexandria,Sea View Hotel Alexandria 10,561.07,8.2,https://booking.com/hotel/eg/alexandria-913,Contemporary hotel near shopping and dining districts,26.004356,25.943975,3.6
914,Alexandria,Alexandria Beach Resort 10,2768.23,8.2,https://booking.com/hotel/eg/alexandria-914,Elegant resort with spa and wellness center,22.999586,31.720198,16.1
915,Alexandria,Montaza Palace Hotel 10,798.84,8.0,https://booking.com/hotel/eg/alexandria-915,Elegant resort with spa and wellness center,27.664456,32.097371,0.7
916,Alexandria,Sheraton Montazah 10,765.45,7.9,https://booking.com/hotel/eg/alexandria-916,Premium hotel offering authentic Egyptian hospitality,26.244445,29.475002,23.9
917,Alexandria,Four Seasons San Stefano 11,441.68,6.6,https://booking.com/hotel/eg/alexandria-917,Budget-friendly hotel with clean rooms and friendly staff,26.424393,27.40245,12.0
918,Alexandria,Steigenberger Cecil Hotel 11,392.78,5.6,https://booking.com/hotel/eg/alexandria-918,Elegant resort with spa and wellness center,26.785335,33.302029,16.8
919,Alexandria,Tolip Alexandria Hotel 11,1537.45,8.7,https://booking.com/hotel/eg/alexandria-919,Premium hotel offering authentic Egyptian hospitality,30.453446,31.005348,13.5
920,Alexandria,Hilton Alexandria Green Plaza 11,1023.26,,https://booking.com/hotel/eg/alexandria-920,Charming boutique hotel with traditional Egyptian decor,30.474559,32.328775,13.0
921,Alexandria,Paradise Island Resort 11,537.91,9.2,https://booking.com/hotel/eg/alexandria-921,Beachfront resort with private beach and water sports,29.126528,31.934009,24.8
922,Alexandria,Alexandria Marriott Hotel 11,657.37,5.6,https://booking.com/hotel/eg/alexandria-922,Contemporary hotel near shopping and dining districts,30.728099,29.403742,13.9
923,Alexandria,Corniche Hotel Alexandria 11,898.69,9.4,https://booking.com/hotel/eg/alexandria-923,Charming boutique hotel with traditional Egyptian decor,26.96574,25.23592,10.6
924,Alexandria,Roma Hotel Alexandria 11,1530.58,,https://booking.com/hotel/eg/alexandria-924,Contemporary hotel near shopping and dining districts,25.762518,26.991569,10.9
925,Alexandria,Windsor Palace Hotel 11,338.89,8.0,https://booking.com/hotel/eg/alexandria-925,Historic hotel with panoramic views of the Nile,31.38952,29.652775,1.9
926,Alexandria,Metropole Hotel 11,797.41,,https://booking.com/hotel/eg/alexandria-926,Historic hotel with panoramic views of the Nile,22.977598,32.301302,10.0
927,Alexandria,Sea View Hotel Alexandria 11,645.48,,https://booking.com/hotel/eg/alexandria-927,Premium hotel offering authentic Egyptian hospitality,30.375536,30.151922,19.5
928,Alexandria,Alexandria Beach Resort 11,2210.81,6.6,https://booking.com/hotel/eg/alexandria-928,Historic hotel with panoramic views of the Nile,24.554185,25.210369,18.2
929,Alexandria,Montaza Palace Hotel 11,741.55,,https://booking.com/hotel/eg/alexandria-929,Contemporary hotel near shopping and dining districts,23.368031,34.994679,15.7
930,Alexandria,Sheraton Montazah 11,169.39,7.1,https://booking.com/hotel/eg/alexandria-930,Modern hotel in the heart of the city with easy access to attractions,31.470068,29.303432,8.3
931,Alexandria,Four Seasons San Stefano 12,218.42,,https://booking.com/hotel/eg/alexandria-931,Modern hotel in the heart of the city with easy access to attractions,31.328023,31.911059,22.1
932,Alexandria,Steigenberger Cecil Hotel 12,2600.04,10.0,https://booking.com/hotel/eg/alexandria-932,Luxurious hotel with stunning views and world-class amenities,29.280337,31.579499,20.7
933,Alexandria,Tolip Alexandria Hotel 12,602.25,7.8,https://booking.com/hotel/eg/alexandria-933,Elegant resort with spa and wellness center,27.130754,32.496143,18.3
934,Alexandria,Hilton Alexandria Green Plaza 12,1267.09,6.4,https://booking.com/hotel/eg/alexandria-934,Historic hotel with panoramic views of the Nile,23.067666,27.685049,12.6
935,Alexandria,Paradise Island Resort 12,166.73,7.2,https://booking.com/hotel/eg/alexandria-935,Premium hotel offering authentic Egyptian hospitality,28.70686,27.382094,10.0
936,Alexandria,Alexandria Marriott Hotel 12,358.8,7.6,https://booking.com/hotel/eg/alexandria-936,Contemporary hotel near shopping and dining districts,24.106905,32.804711,5.4
937,Alexandria,Corniche Hotel Alexandria 12,1383.01,,https://booking.com/hotel/eg/alexandria-937,Premium hotel offering authentic Egyptian hospitality,29.990519,25.359658,16.6
938,Alexandria,Roma Hotel Alexandria 12,981.25,,https://booking.com/hotel/eg/alexandria-938,Charming boutique hotel with traditional Egyptian decor,28.490168,25.523329,19.7
939,Alexandria,Windsor Palace Hotel 12,165.55,7.8,https://booking.com/hotel/eg/alexandria-939,Modern hotel in the heart of the city with easy access to attractions,23.989468,30.370835,18.6
940,Alexandria,Metropole Hotel 12,2092.4,8.5,https://booking.com/hotel/eg/alexandria-940,Contemporary hotel near shopping and dining districts,22.633268,34.985608,1.1
941,Alexandria,Sea View Hotel Alexandria 12,646.68,9.0,https://booking.com/hotel/eg/alexandria-941,Modern hotel in the heart of the city with easy access to attractions,24.209737,26.155059,8.5
942,Alexandria,Alexandria Beach Resort 12,480.12,,https://booking.com/hotel/eg/alexandria-942,Budget-friendly hotel with clean rooms and friendly staff,24.378408,31.693154,22.3
943,Alexandria,Montaza Palace Hotel 12,4107.87,,https://booking.com/hotel/eg/alexandria-943,Luxurious hotel with stunning views and world-class amenities,27.310056,28.363937,13.2
944,Alexandria,Sheraton Montazah 12,336.37,9.1,https://booking.com/hotel/eg/alexandria-944,Historic hotel with panoramic views of the Nile,23.372147,29.420662,8.7
945,Alexandria,Four Seasons San Stefano 13,1755.31,7.7,https://booking.com/hotel/eg/alexandria-945,Modern hotel in the heart of the city with easy access to attractions,22.246013,27.852117,14.1
946,Alexandria,Steigenberger Cecil Hotel 13,673.72,,https://booking.com/hotel/eg/alexandria-946,Beachfront resort with private beach and water sports,31.074164,27.401516,8.4
947,Alexandria,Tolip Alexandria Hotel 13,852.28,,https://booking.com/hotel/eg/alexandria-947,Beachfront resort with private beach and water sports,29.778095,26.166891,16.6
948,Alexandria,Hilton Alexandria Green Plaza 13,240.12,8.2,https://booking.com/hotel/eg/alexandria-948,Luxurious hotel with stunning views and world-class amenities,22.745844,33.812581,2.4
949,Alexandria,Paradise Island Resort 13,2432.49,7.6,https://booking.com/hotel/eg/alexandria-949,Elegant resort with spa and wellness center,27.404753,33.81709,23.6
950,Alexandria,Alexandria Marriott Hotel 13,892.48,8.1,https://booking.com/hotel/eg/alexandria-950,Luxurious hotel with stunning views and world-class amenities,26.471659,25.491484,5.2
951,Alexandria,Corniche Hotel Alexandria 13,404.47,5.6,https://booking.com/hotel/eg/alexandria-951,Charming boutique hotel with traditional Egyptian decor,30.116795,32.48999,7.2
952,Alexandria,Roma Hotel Alexandria 13,472.05,,https://booking.com/hotel/eg/alexandria-952,Luxurious hotel with stunning views and world-class amenities,26.240369,30.506905,23.6
953,Alexandria,Windsor Palace Hotel 13,722.59,6.0,https://booking.com/hotel/eg/alexandria-953,Premium hotel offering authentic Egyptian hospitality,23.226119,30.368591,23.4
954,Alexandria,Metropole Hotel 13,1221.72,7.3,https://booking.com/hotel/eg/alexandria-954,Family-friendly hotel with pool and kids club,22.345237,26.018473,18.3
955,Alexandria,Sea View Hotel Alexandria 13,440.93,6.4,https://booking.com/hotel/eg/alexandria-955,Charming boutique hotel with traditional Egyptian decor,24.90417,30.245006,16.5
956,Alexandria,Alexandria Beach Resort 13,1165.16,8.7,https://booking.com/hotel/eg/alexandria-956,Premium hotel offering authentic Egyptian hospitality,29.674399,31.928784,14.1
957,Alexandria,Montaza Palace Hotel 13,369.42,,https://booking.com/hotel/eg/alexandria-957,Luxurious hotel with stunning views and world-class amenities,30.833021,34.478634,2.2
958,Alexandria,Sheraton Montazah 13,2524.03,6.1,https://booking.com/hotel/eg/alexandria-958,Premium hotel offering authentic Egyptian hospitality,26.273138,32.563561,20.0
959,Alexandria,Four Seasons San Stefano 14,1117.0,7.4,https://booking.com/hotel/eg/alexandria-959,Beachfront resort with private beach and water sports,28.88167,26.895555,22.4
960,Alexandria,Steigenberger Cecil Hotel 14,1000.47,7.5,https://booking.com/hotel/eg/alexandria-960,Budget-friendly hotel with clean rooms and friendly staff,23.694149,27.393698,10.7
961,Alexandria,Tolip Alexandria Hotel 14,223.65,,https://booking.com/hotel/eg/alexandria-961,Historic hotel with panoramic views of the Nile,22.623001,32.294154,14.2
962,Alexandria,Hilton Alexandria Green Plaza 14,1647.24,7.2,https://booking.com/hotel/eg/alexandria-962,Contemporary hotel near shopping and dining districts,24.904683,25.728453,23.3
